,ticker,company_name,marketcap_display,sell_side_rating,quant_rating,authors_rating,eps_revisions_category,growth_category,momentum_category,profitability_category,value_category,dividend_yield,is_top_tated
3712,WERN,"Werner Enterprises, Inc.",2230229250,3.4375,2.111814346,,10,11,10,10,7,1.5922661,FALSE
3713,FAF,First American Financial Corporation,5519135200,4.16667,2.227848101,,13,8,12,12,9,3.96542,FALSE
3714,BOOM,DMC Global Inc.,313721696,4,2.164556962,3,13,3,11,9,8,,FALSE
3715,RES,"RPC, Inc.",1383180800,2.8,2.267932489,,10,13,12,8,7,2.442748,FALSE
3716,DAR,Darling Ingredients Inc.,6707545600,4.23529,2.14978903,4,11,7,11,9,6,,FALSE
3717,SEE,Sealed Air Corporation,4673995800,4.13333,2.244725738,3.5,9,2,11,5,8,2.4922118,FALSE
3718,LNN,Lindsay Corporation,1293354750,3.5,2.156118143,2,11,2,10,5,9,1.1863105,FALSE
3719,SAM,"The Boston Beer Company, Inc.",3262093060,2.6875,2.105485232,4,11,3,11,7,10,,FALSE
3720,VMI,"Valmont Industries, Inc.",4198943230,4.16667,2.130801688,,8,11,10,6,10,1.1555128,FALSE
3721,PUK,Prudential plc,24173289500,5,2.078059072,3,8,2,13,7,10,2.301293,FALSE
3722,LXU,"LSB Industries, Inc.",605975300,3.75,2.101265823,4,11,12,9,8,9,,FALSE
3723,SCHL,Scholastic Corporation,1009198980,,2.099156118,3,10,10,8,7,8,2.2358859,FALSE
3724,DNB,"Dun & Bradstreet Holdings, Inc.",4086282750,4.1,2.206751055,4,9,12,11,6,8,2.1668472,FALSE
3725,PRA,ProAssurance Corporation,677747010,3.4,2.172995781,,8,12,12,7,9,,FALSE
3726,G,Genpact Limited,5539834400,3.33333,2.181434599,4,10,10,11,5,5,1.8391927,FALSE
3727,FMC,FMC Corporation,7210658300,3.72222,2.189873418,4,9,10,12,9,2,4.0159254,FALSE
3728,CVGW,"Calavo Growers, Inc.",506773536,4,2.265822785,4,11,2,6,11,10,1.4049877,FALSE
3729,THS,"TreeHouse Foods, Inc.",2042433410,3.5,2.248945148,4,12,1,11,9,9,,FALSE
3730,DCOM,"Dime Community Bancshares, Inc.",738150720,4,2.246835443,5,11,11,12,10,4,5.2742615,FALSE
3731,FFIC,Flushing Financial Corporation,332834976,3.4,2.084388186,5,11,13,13,11,3,7.6855893,FALSE
3732,CVLG,"Covenant Logistics Group, Inc.",590408510,4.5,2.166666667,,13,10,9,11,7,0.9773434,FALSE
3733,NKSH,"National Bankshares, Inc.",164613328,3,2.139240506,,10,13,10,11,5,5.406373,FALSE
3734,SHBI,"Shore Bancshares, Inc.",350371008,4,2.08649789,,13,9,12,12,8,4.549763,FALSE
3735,IPI,"Intrepid Potash, Inc.",246450000,1.66667,2.208860759,,9,9,10,10,3,,FALSE
3736,JBT,John Bean Technologies Corporation,2824335620,4,2.080168776,3,8,6,11,4,11,0.45024765,FALSE
3737,EVBN,"Evans Bancorp, Inc.",132685496,3,2.251054852,,13,13,12,10,3,5.4231715,FALSE
3738,SBSW,Sibanye Stillwater Limited,3303762690,3.5,2.240506329,3.5,,11,12,12,5,2.4129934,FALSE
3739,TELL,Tellurian Inc.,367194848,3.6,2.135021097,5,8,13,13,12,2,,FALSE
3740,TRAUF,Transurban Group Stapled Securities,,3,2.219409283,,11,2,10,10,5,5.25602,FALSE
3741,ACNB,ACNB Corporation,282916128,3,2.223628692,,11,6,11,10,6,3.5013583,FALSE
3742,FANUY,Fanuc Corporation,28516870100,4.5,2.257383966,3,10,12,8,5,13,0.9258992,FALSE
3743,ALTM,Arcadium Lithium plc,4891570700,4.25,2.191983122,4.33333,8,9,12,5,3,,FALSE
3744,JBAXY,Julius Bär Gruppe AG,11143783400,3,2.196202532,4,12,1,12,12,6,5.25325,FALSE
3745,CJREF,Corus Entertainment Inc.,74114312,2.625,2.141350211,,7,10,13,4,1,,FALSE
3746,OTCM,OTC Markets Group Inc.,612846850,,2.109704641,4,12,8,11,2,13,1.3753582,FALSE
3747,SYIEY,Symrise AG,15063191600,3,2.170886076,,10,4,9,6,13,1.0718247,FALSE
3748,NSP,"Insperity, Inc.",3927329020,3.75,2.200421941,,11,10,9,4,9,2.186002,FALSE
3749,CMCL,Caledonia Mining Corporation Plc,192908336,4,2.082278481,3.5,12,9,11,10,3,5.5721393,FALSE
3750,CLAR,Clarus Corporation,243193328,4.16667,2.063291139,2,8,10,8,12,10,1.5748031,FALSE
3751,CPKF,"Chesapeake Financial Shares, Inc.",78258176,,2.202531646,,12,,12,11,5,3.641791,FALSE
3752,JRONY,"Jerónimo Martins, SGPS, S.A.",13013914600,5,2.151898734,4,10,7,10,4,4,2.8881907,FALSE
3753,KHNGY,Kuehne + Nagel International AG,31622445100,3,2.229957806,3,12,13,10,3,4,5.905181,FALSE
3754,MVBF,MVB Financial Corp.,236143840,4.25,2.124472574,,11,5,12,11,5,3.6976619,FALSE
3755,LIQT,"LiqTech International, Inc.",15563671,5,2.242616034,,,5,11,12,5,,FALSE
3756,SSTK,"Shutterstock, Inc.",1508504960,3.66667,2.194092827,3,9,7,8,4,9,2.615457,FALSE
3757,SAMG,Silvercrest Asset Management Group Inc.,205218608,5,2.061181435,5,13,3,13,5,5,5.084746,FALSE
3758,KNOP,KNOT Offshore Partners LP Common Units,183073888,5,2.0907173,3,13,8,10,13,7,1.9847329,FALSE
3759,IBTX,"Independent Bank Group, Inc.",1557524100,3.71429,2.160337553,3,11,11,11,10,7,4.038257,FALSE
3760,NVEE,"NV5 Global, Inc.",1489371260,4.125,2.26371308,4,9,7,10,8,9,,FALSE
3761,BFC,Bank First Corporation,799756610,3,2.261603376,,11,4,10,8,11,1.5820782,FALSE
3762,FPAY,"FlexShopper, Inc.",22235924,4.33333,2.187763713,,5,13,12,12,8,,FALSE
3763,MQBKY,Macquarie Group Limited,44694782000,3,2.168776371,,10,11,8,13,10,3.8600812,FALSE
3764,LOOP,"Loop Industries, Inc.",132605656,4.5,2.175105485,3,5,9,11,12,7,,FALSE
3765,TNET,"TriNet Group, Inc.",5144871400,4,2.116033755,4,13,11,9,3,10,0.24570024,FALSE
3766,ICD,"Independence Contract Drilling, Inc.",28144562,4,2.158227848,,12,9,12,11,2,,FALSE
3767,LDI,"loanDepot, Inc.",701613570,3,2.238396624,3,13,12,5,12,8,,FALSE
3768,PVBC,"Provident Bancorp, Inc.",160329264,3,2.179324895,,11,4,9,11,9,,FALSE
3769,ASIX,AdvanSix Inc.,684025020,4.33333,2.259493671,,7,6,12,8,4,2.4500196,FALSE
3770,DNNGY,Ørsted A/S,23005714400,5,2.217299578,4,12,1,10,5,6,,FALSE
3771,AZUL,Azul S.A.,652955840,4,2.103375527,3,11,8,12,7,1,,FALSE
3772,CSSE,"Chicken Soup for the Soul Entertainment, Inc.",11067048,3,2.128691983,,6,8,6,13,9,,FALSE
3773,LYSDY,Lynas Rare Earths Limited,3944962050,5,2.069620253,3,13,4,8,12,12,,FALSE
3774,BIOX,Bioceres Crop Solutions Corp.,732574780,5,2.270042194,3,11,3,9,7,10,,FALSE
3775,MYFW,"First Western Financial, Inc.",161153216,4,2.234177215,,13,9,9,12,11,,FALSE
3776,SBEV,"Splash Beverage Group, Inc.",14441499,4,2.162447257,,1,13,13,13,5,,FALSE
3777,NFE,New Fortress Energy Inc.,5294179800,4.09091,2.126582278,4,10,5,12,13,6,1.5491867,FALSE
3778,BBCP,"Concrete Pumping Holdings, Inc.",356096416,4.6,2.143459916,4,11,8,10,8,4,,FALSE
3779,SY,So-Young International Inc.,130465776,5,2.097046414,,10,2,5,10,9,,FALSE
3780,UROY,Uranium Royalty Corp.,280348672,4.66667,2.088607595,2,6,3,11,13,13,,FALSE
3781,NEOV,NeoVolta Inc.,76110648,4,2.11814346,,13,12,4,12,7,,FALSE
3782,UCL,uCloudlink Group Inc.,56991056,5,2.120253165,,11,1,9,6,4,,FALSE
3783,GOCO,"GoHealth, Inc.",249988832,4.33333,2.221518987,,12,4,12,6,2,,FALSE
3784,RGP,"Resources Connection, Inc.",375262784,2.5,2.215189873,3,8,12,11,8,2,5.045045,FALSE
3785,LICY,Li-Cycle Holdings Corp.,119161536,3.16667,2.17721519,3,5,1,11,11,7,,FALSE
3786,NFGC,New Found Gold Corp.,684283970,4,2.185654008,,,13,10,13,6,,FALSE
3787,ARRY,"Array Technologies, Inc.",1890513020,3.88889,2.213080169,3,9,2,12,4,7,,FALSE
3788,MASS,908 Devices Inc.,187345008,5,2.071729958,4,8,10,10,12,3,,FALSE
3789,GETY,"Getty Images Holdings, Inc.",1527802370,4.14286,2.094936709,3,6,7,11,6,11,,FALSE
3790,PLTK,Playtika Holding Corp.,2790883580,3.85714,2.232067511,3,11,9,10,3,8,1.3297873,FALSE
3791,TIXT,TELUS International (Cda) Inc.,2268272130,3.73333,2.065400844,,9,11,10,6,5,,FALSE
3792,DLO,DLocal Limited,4049263100,3.58333,2.073839662,3,10,2,12,2,12,,FALSE
3793,WEST,Westrock Coffee Company,922189760,5,2.23628692,,13,2,6,12,8,,FALSE
3794,LVRO,Lavoro Limited,636172800,4.5,2.132911392,,11,9,10,11,3,,FALSE
3795,EDBL,Edible Garden AG Incorporated,1478913,4,2.225738397,,3,12,13,13,1,,FALSE
3796,SIDU,"Sidus Space, Inc.",14592890,5,2.20464135,,1,1,13,13,5,,FALSE
3797,KSCP,"Knightscope, Inc.",44851144,5,2.137130802,,1,10,12,13,8,,FALSE
3798,SNAL,"Snail, Inc.",36634760,5,2.113924051,,10,13,10,11,1,,FALSE
3799,ENLT,Enlight Renewable Energy Ltd,1921764350,3.8,2.210970464,4,9,1,9,13,12,,FALSE
3800,BBGI,"Beasley Broadcast Group, Inc.",21836916,5,2.05907173,,6,12,11,10,8,,FALSE
3801,ORA,"Ormat Technologies, Inc.",3969482240,3.71429,1.856540084,3,13,7,10,12,13,0.7301491,FALSE
3802,WOR,"Worthington Enterprises, Inc.",2906482940,2.66667,2,3,10,13,8,4,8,1.2864641,FALSE
3803,LPL,"LG Display Co., Ltd.",3775259390,2,2.035864979,3,13,10,10,9,2,,FALSE
3804,VOXX,VOXX International Corporation,135135824,5,1.949367089,3,5,10,12,10,2,,FALSE
3805,BLDP,Ballard Power Systems Inc.,793794370,3.14286,1.981012658,3.5,7,8,12,13,3,,FALSE
3806,ALTO,"Alto Ingredients, Inc.",142531248,4.5,1.966244726,2.5,10,4,12,10,1,,FALSE
3807,HELE,Helen of Troy Limited,2226713860,4,1.974683544,4,12,11,10,5,7,,FALSE
3808,CLB,Core Laboratories Inc.,736796860,2.77778,1.864978903,,9,4,12,9,13,0.2546149,FALSE
3809,KLIC,"Kulicke and Soffa Industries, Inc.",2499291390,3.83333,1.985232068,3,12,10,8,9,10,1.7583408,FALSE
3810,PRSO,Peraso Inc.,3323562,5,1.85021097,,2,13,13,13,1,,FALSE
3811,BF.B,Brown-Forman Corporation,22532685800,3.1,2.010548523,3.66667,9,8,11,6,13,1.7894737,FALSE
3812,MTW,"The Manitowoc Company, Inc.",420479520,3,2.048523207,4.5,10,7,12,9,2,,FALSE
3813,SSL,Sasol Limited,4542545400,5,1.860759494,3,11,11,13,5,1,9.089118,FALSE
3814,DENN,Denny's Corporation,418229408,3.875,1.862869198,3,12,7,11,5,9,,FALSE
3815,CFFN,"Capitol Federal Financial, Inc.",661269500,3,2.018987342,,13,13,12,12,3,6.6666665,FALSE
3816,IPGP,IPG Photonics Corporation,3807222780,3.7,1.858649789,3,11,9,10,4,8,,FALSE
3817,EGAN,eGain Corporation,194704240,3.5,1.867088608,5,10,11,9,5,9,,FALSE
3818,SJW,SJW Group,1773540220,3.66667,2.056962025,4,10,6,12,11,10,2.7989821,FALSE
3819,ECPG,"Encore Capital Group, Inc.",989637250,4,2.021097046,3,9,7,12,13,10,,FALSE
3820,IPAR,"Inter Parfums, Inc.",3702989310,4.16667,1.871308017,4,9,8,11,8,11,2.269976,FALSE
3821,MNRO,"Monro, Inc.",798686210,3,1.97257384,,8,12,10,7,6,4.1931863,FALSE
3822,ALLT,Allot Ltd.,81542688,3.5,1.987341772,,13,12,7,12,3,,FALSE
3823,USEG,U.S. Energy Corp.,31396148,4.5,1.989451477,,11,13,11,11,8,,FALSE
3824,RGR,"Sturm, Ruger & Company, Inc.",808285950,4,2.029535865,3,12,12,8,9,10,2.3250806,FALSE
3825,AKZOY,Akzo Nobel N.V.,11345383400,2,2.044303797,,12,4,11,5,8,3.2364478,FALSE
3826,HZO,"MarineMax, Inc.",546608190,4.33333,1.890295359,,13,11,10,10,3,,FALSE
3827,ALB,Albemarle Corporation,13985436700,4,1.995780591,3.875,9,11,11,11,12,1.3445379,FALSE
3828,ELUXY,AB Electrolux (publ),2416162820,5,1.911392405,,11,6,10,10,3,,FALSE
3829,JJSF,J&J Snack Foods Corp.,2657558530,4,1.896624473,2,12,3,10,8,12,2.1184278,FALSE
3830,FANH,Fanhua Inc.,186099248,3,1.928270042,,10,3,13,5,1,,FALSE
3831,MKTX,MarketAxess Holdings Inc.,7755236400,3.375,1.926160338,4,10,8,12,5,13,1.4061288,FALSE
3832,SCL,Stepan Company,1880486020,4,2.016877637,3,10,8,9,9,11,1.7614853,FALSE
3833,TMP,Tompkins Financial Corporation,654261890,3,1.934599156,,12,9,12,12,8,5.2516413,FALSE
3834,BMRC,Bank of Marin Bancorp,239769968,3.5,2.040084388,,11,12,13,11,3,6.7521944,FALSE
3835,SOL,Emeren Group Ltd,93350624,4,2.03164557,3,7,1,12,13,2,,FALSE
3836,DGLY,"Digital Ally, Inc.",6413726,5,1.919831224,,7,13,9,12,2,,FALSE
3837,TBI,"TrueBlue, Inc.",331783232,4,1.936708861,,11,11,11,10,2,,FALSE
3838,FQVLF,First Quantum Minerals Ltd.,10415299600,3,1.905063291,3,12,6,10,8,7,,FALSE
3839,PLOW,"Douglas Dynamics, Inc.",522387328,4,1.875527426,3.5,13,10,11,8,4,5.2166224,FALSE
3840,SANW,S&W Seed Company,18062344,5,1.947257384,,12,2,12,11,1,,FALSE
3841,CRD.A,Crawford & Company,465552800,4,2.014767932,4,11,6,12,6,9,2.857143,FALSE
3842,NFBK,"Northfield Bancorp, Inc. (Staten Island, NY)",381044928,3,1.9092827,4,10,13,13,11,3,6.067678,FALSE
3843,ALSMY,Alstom SA,6117647400,5,2.052742616,,11,10,9,11,6,1.6946032,FALSE
3844,DASTY,Dassault Systèmes SE,52124934000,2.66667,1.932489451,,13,5,9,3,13,0.57439685,FALSE
3845,RLGT,"Radiant Logistics, Inc.",231228176,5,1.883966245,5,12,12,11,9,3,,FALSE
3846,CPRI,Capri Holdings Limited,4108974850,3.06667,1.976793249,4.25,12,12,10,7,9,,FALSE
3847,MANU,Manchester United plc,2645316100,3.66667,1.907172996,3.5,7,3,10,8,10,,FALSE
3848,XELB,"Xcel Brands, Inc.",17384166,5,1.978902954,,6,8,11,12,2,,FALSE
3849,AMBC,"Ambac Financial Group, Inc.",670234110,4,2.023206751,4,10,13,9,2,11,,FALSE
3850,LGIH,"LGI Homes, Inc.",2108107650,2.71429,1.869198312,3.5,13,7,11,9,4,,FALSE
3851,FVCB,"FVCBankcorp, Inc.",204468768,3.5,2.054852321,,11,7,10,12,12,,FALSE
3852,RBGLY,Reckitt Benckiser Group plc,39469322000,5,1.938818565,,10,7,11,2,6,4.3091016,FALSE
3853,SPWH,"Sportsman's Warehouse Holdings, Inc.",120776272,3.5,1.951476793,3,6,12,12,10,3,,FALSE
3854,PAYC,"Paycom Software, Inc.",10644593700,3.28571,1.993670886,3.25,9,7,11,2,12,0.80541235,FALSE
3855,AKTS,"Akoustis Technologies, Inc.",59161776,4,1.94092827,,4,13,11,13,4,,FALSE
3856,RUN,Sunrun Inc.,2232129540,4.03448,1.997890295,2,8,10,12,13,3,,FALSE
3857,CC,The Chemours Company,3871278850,3.3,1.898734177,4,10,9,11,8,6,3.8461537,FALSE
3858,LITE,Lumentum Holdings Inc.,2933240060,3.88235,1.915611814,4,13,11,9,9,10,,FALSE
3859,PMTS,CPI Card Group Inc.,195599120,4.66667,1.917721519,4,11,9,10,5,2,,FALSE
3860,DLTH,Duluth Holdings Inc.,141088032,3,2.050632911,3.5,7,5,11,10,3,,FALSE
3861,MRAM,"Everspin Technologies, Inc.",160154912,4.5,1.962025316,4,12,7,9,4,7,,FALSE
3862,BOC,Boston Omaha Corporation,489451040,5,1.957805907,5,12,4,8,12,11,,FALSE
3863,WNEB,"Western New England Bancorp, Inc.",133838352,4,2.033755274,,12,13,12,11,5,4.48,FALSE
3864,POLA,"Polar Power, Inc.",6515358,5,1.924050633,,6,1,12,12,3,,FALSE
3865,SNDR,"Schneider National, Inc.",3709774080,3.78571,2.002109705,,11,11,11,9,5,1.7314991,FALSE
3866,INSE,"Inspired Entertainment, Inc.",224725104,4.25,1.894514768,,7,7,10,8,9,,FALSE
3867,MRBK,Meridian Corporation,97649544,4,2.02742616,4,10,11,13,11,3,5.727377,FALSE
3868,WSC,WillScot Mobile Mini Holdings Corp.,6977804300,4.5,1.96835443,3,13,5,11,3,7,,FALSE
3869,SDOT,Sadot Group Inc.,13212462,3,1.943037975,,13,1,13,11,1,,FALSE
3870,GSHD,"Goosehead Insurance, Inc",2262725120,3.72727,1.921940928,,12,1,12,4,13,,FALSE
3871,CODA,"Coda Octopus Group, Inc.",73907296,5,1.955696203,,13,9,7,10,9,,FALSE
3872,HTOO,Fusion Fuel Green PLC,19609924,3.5,1.991561181,4,6,12,7,13,6,,FALSE
3873,NIO,NIO Inc.,10903461900,3.89655,1.959915612,3.05556,9,3,12,13,7,,FALSE
3874,KLXE,"KLX Energy Services Holdings, Inc.",105209792,3,2.006329114,,13,6,13,7,1,,FALSE
3875,IHRT,"iHeartMedia, Inc.",311624384,2.66667,1.892405063,3.5,9,8,11,13,3,,FALSE
3876,FVRR,Fiverr International Ltd.,806164800,4,2.046413502,3.2,7,3,12,7,9,,FALSE
3877,BROG,Brooge Energy Limited,117806944,4.5,1.964135021,,5,7,13,3,1,,FALSE
3878,SEAT,Vivid Seats Inc.,1086611710,4.23077,1.852320675,3,10,8,10,4,9,,FALSE
3879,DM,"Desktop Metal, Inc.",259379008,3.66667,1.879746835,3,6,13,11,12,5,,FALSE
3880,JOBY,"Joby Aviation, Inc.",3688777220,3.28571,2.025316456,3.66667,7,13,10,12,7,,FALSE
3881,QS,QuantumScape Corporation,2702469380,2.7,1.930379747,3,6,13,11,13,7,,FALSE
3882,LESL,"Leslie's, Inc.",762039420,3.30769,2.012658228,2,5,2,12,7,7,,FALSE
3883,BODI,"The Beachbody Company, Inc.",63874856,3.5,1.886075949,,12,13,12,13,1,,FALSE
3884,HYFM,"Hydrofarm Holdings Group, Inc.",40966724,3,1.902953586,,12,12,11,10,2,,FALSE
3885,FRGE,"Forge Global Holdings, Inc.",344584000,3.5,1.983122363,,9,2,10,13,10,,FALSE
3886,CNXC,Concentrix Corporation,3649352960,3.6,1.945147679,5,6,7,12,8,4,2.1383364,FALSE
3887,DRVN,Driven Brands Holdings Inc.,2405701890,4.16667,1.888185654,4,11,2,10,12,6,,FALSE
3888,PERF,Perfect Corp.,234251936,3,1.85443038,,7,5,11,7,10,,FALSE
3889,HLGN,"Heliogen, Inc.",8119707,3,2.008438819,,1,13,13,13,4,,FALSE
3890,WALD,Waldencast plc,617055170,4,1.877637131,,6,3,11,11,8,,FALSE
3891,MCW,"Mister Car Wash, Inc.",2126316670,4.1875,1.873417722,3,13,7,9,11,11,,FALSE
3892,DDL,Dingdong (Cayman) Limited,306421632,3.57143,1.970464135,3,9,3,11,11,1,,FALSE
3893,BRDG,Bridge Investment Group Holdings Inc.,811150910,4,2.004219409,4,13,4,13,5,2,8.358209,FALSE
3894,COOK,"Traeger, Inc.",270382432,3.5,1.88185654,3,8,3,11,9,6,,FALSE
3895,AMPL,"Amplitude, Inc.",1193215490,3,1.91350211,4,10,8,10,10,9,,FALSE
3896,LVLU,"Lulu's Fashion Lounge Holdings, Inc.",63643376,3,2.037974684,,5,11,12,11,2,,FALSE
3897,CINT,CI&T Inc.,513040384,3.57143,1.900843882,,12,4,10,6,3,,FALSE
3898,LPTV,"Loop Media, Inc.",24131924,4.5,1.953586498,,2,10,13,13,6,,FALSE
3899,LAAC,Lithium Americas (Argentina) Corp.,827571070,4.16667,2.042194093,5,7,3,12,1,9,,FALSE
3900,CONN,"Conn's, Inc.",85856616,5,1.831223629,,13,2,10,12,4,,FALSE
3901,FL,"Foot Locker, Inc.",1945643390,3,1.848101266,3.25,12,9,11,10,4,,FALSE
3902,POWI,"Power Integrations, Inc.",3739666430,3.71429,1.757383966,3.5,9,12,10,6,13,1.1863118,FALSE
3903,IGT,International Game Technology PLC,3989596670,3.75,1.719409283,5,13,7,11,4,5,4.0201006,FALSE
3904,CBRL,"Cracker Barrel Old Country Store, Inc.",1251253250,2.8,1.696202532,3.5,11,11,12,8,2,9.226401,FALSE
3905,PENN,"PENN Entertainment, Inc.",2506930180,3.90476,1.797468354,3.66667,13,10,11,9,7,,FALSE
3906,RELL,"Richardson Electronics, Ltd.",152636528,5,1.675105485,,10,10,9,9,10,2.2450888,FALSE
3907,GPRE,Green Plains Inc.,1300645890,4.45455,1.721518987,3,11,7,12,11,10,,FALSE
3908,PDFS,"PDF Solutions, Inc.",1154372220,5,1.742616034,3,12,4,9,8,13,,FALSE
3909,UNFI,"United Natural Foods, Inc.",537308420,2.81818,1.774261603,,8,13,13,10,1,,FALSE
3910,HLIO,"Helios Technologies, Inc.",1498817660,4.8,1.73628692,,10,11,10,9,12,0.79646015,FALSE
3911,RRGB,"Red Robin Gourmet Burgers, Inc.",117652448,4.2,1.801687764,2,11,7,12,10,4,,FALSE
3912,CLNE,Clean Energy Fuels Corp.,517970272,4.6,1.843881857,3,6,4,13,12,10,,FALSE
3913,ARTNA,Artesian Resources Corporation,369642208,5,1.687763713,,13,11,12,12,10,3.1836848,FALSE
3914,DZSI,DZS Inc.,37350268,4.75,1.751054852,,7,8,13,10,1,,FALSE
3915,LTRX,"Lantronix, Inc.",138289488,4.6,1.717299578,,11,7,11,7,3,,FALSE
3916,MLCO,Melco Resorts & Entertainment Limited,2880424700,4.35714,1.70464135,3,9,12,12,6,7,,FALSE
3917,SRI,"Stoneridge, Inc.",412202016,4.5,1.789029536,,13,5,10,10,6,,FALSE
3918,RYI,Ryerson Holding Corporation,850840130,3,1.683544304,,10,11,12,8,2,2.9661016,FALSE
3919,SHYF,"The Shyft Group, Inc.",369177472,3.25,1.64556962,,9,8,11,10,9,1.8621974,FALSE
3920,SNBR,Sleep Number Corporation,301854176,3,1.654008439,3,12,12,9,10,9,,FALSE
3921,VSAT,"Viasat, Inc.",2015153660,3.8,1.658227848,4,9,2,12,11,2,,FALSE
3922,JOUT,Johnson Outdoors Inc.,426773088,,1.746835443,2,12,10,10,9,8,3.101885,FALSE
3923,MRTN,"Marten Transport, Ltd.",1383979650,5,1.827004219,,12,12,10,10,8,1.4109347,FALSE
3924,CSAN,Cosan S.A.,5216738300,3.5,1.812236287,4,12,7,12,9,10,3.0030403,FALSE
3925,ROG,Rogers Corporation,2213046780,4.5,1.82278481,4,12,11,9,6,10,,FALSE
3926,TDC,Teradata Corporation,3650234620,4,1.820675105,3,10,5,11,3,8,,FALSE
3927,EVRI,Everi Holdings Inc.,674043200,4.2,1.64978903,3,9,10,12,5,2,,FALSE
3928,OCN,Ocwen Financial Corporation,188758464,4,1.67721519,,9,3,13,6,10,,FALSE
3929,KRNY,Kearny Financial Corp.,342607104,3,1.725738397,,13,13,13,12,3,7.985481,FALSE
3930,PGC,Peapack-Gladstone Financial Corporation,391112352,4.25,1.805907173,,13,13,13,10,10,0.89365506,FALSE
3931,PTSI,"P.A.M. Transportation Services, Inc.",376574080,3,1.664556962,,13,13,11,7,3,,FALSE
3932,RTO,Rentokil Initial plc,12638932000,4,1.734177215,3,13,10,11,6,9,2.1721199,FALSE
3933,MPAA,"Motorcar Parts of America, Inc.",111092448,4,1.808016878,4,11,10,11,9,2,,FALSE
3934,ATS,ATS Corporation,3193860350,3.6,1.708860759,3,11,6,11,9,9,,FALSE
3935,WPRT,Westport Fuel Systems Inc.,89353584,4.14286,1.845991561,3,9,11,11,11,2,,FALSE
3936,TACT,TransAct Technologies Incorporated,52173416,4.5,1.679324895,,12,9,11,6,2,,FALSE
3937,LINK,"Interlink Electronics, Inc.",55021840,4,1.681434599,,13,3,10,9,8,,FALSE
3938,SFST,"Southern First Bancshares, Inc.",209612000,3.5,1.738396624,,12,8,12,11,9,,FALSE
3939,ATSG,"Air Transport Services Group, Inc.",833156220,4.33333,1.744725738,,11,12,12,11,2,,FALSE
3940,AAN,"The Aaron's Company, Inc.",207641216,3.33333,1.780590717,4,13,12,12,4,1,7.3746314,FALSE
3941,RFIL,"RF Industries, Ltd.",30437088,5,1.765822785,,10,11,10,8,3,,FALSE
3942,BURBY,Burberry Group plc,5090848300,2.5,1.732067511,4,8,13,12,2,3,5.4705205,FALSE
3943,MX,Magnachip Semiconductor Corporation,187874480,3.66667,1.767932489,2.5,13,12,12,9,1,,FALSE
3944,PRNDY,Pernod Ricard SA,38343660000,5,1.814345992,3.5,10,8,11,6,9,3.3893528,FALSE
3945,INVE,"Identiv, Inc.",116888208,5,1.753164557,2,8,6,11,9,5,,FALSE
3946,MNSB,"MainStreet Bancshares, Inc.",117212488,4,1.818565401,,13,13,13,9,4,2.520479,FALSE
3947,AMTX,"Aemetis, Inc.",158386416,3.85714,1.702531646,4,11,10,9,13,12,,FALSE
3948,AGPPF,Anglo American Platinum Limited,9320643600,3,1.715189873,4,11,5,12,7,4,3.3754847,FALSE
3949,DKILY,"Daikin Industries,Ltd.",41696989000,3,1.778481013,,12,6,11,5,11,0.5912347,FALSE
3950,DSDVY,DSV A/S,29635282900,5,1.662447257,4,10,11,11,4,10,0.7183606,FALSE
3951,ELYS,"Elys BMG Group, Inc.",5000144,4,1.793248945,,5,1,13,13,1,,FALSE
3952,PPRUY,Kering SA,43291374000,2,1.784810127,3.66667,13,9,11,2,6,4.325389,FALSE
3953,XPEL,"XPEL, Inc.",1486276740,5,1.839662447,4,13,3,9,4,11,,FALSE
3954,UI,Ubiquiti Inc.,6642871300,3,1.835443038,3,11,7,11,2,9,2.1843998,FALSE
3955,PERI,Perion Network Ltd.,615929410,3.5,1.833333333,4.5,10,10,13,3,1,,FALSE
3956,LIND,"Lindblad Expeditions Holdings, Inc.",395372704,4.5,1.76371308,,11,3,10,9,9,,FALSE
3957,EDNMY,Edenred SE,11845650400,3,1.829113924,4,13,3,13,2,13,2.2366292,FALSE
3958,MBUU,"Malibu Boats, Inc.",675441150,4.125,1.841772152,4,10,10,12,4,2,,FALSE
3959,ICLK,iClick Interactive Asia Group Limited,12575992,3,1.786919831,,6,13,13,11,1,,FALSE
3960,SKYX,SKYX Platforms Corp.,101714448,4.75,1.782700422,,6,1,13,13,5,,FALSE
3961,INST,"Instructure Holdings, Inc.",2838296830,4.66667,1.776371308,3.5,12,8,11,3,8,,FALSE
3962,CWH,"Camping World Holdings, Inc.",1710823810,4.41667,1.689873418,2,8,13,9,10,5,4.9751244,FALSE
3963,RADLY,Raia Drogasil S.A.,8448226800,5,1.668776371,,10,4,10,8,13,0.83808,FALSE
3964,FMST,Foremost Lithium Resource & Technology Ltd.,14827266,5,1.740506329,,5,12,12,11,5,,FALSE
3965,ALPP,"Alpine 4 Holdings, Inc.",20530836,5,1.816455696,,6,13,10,10,2,,FALSE
3966,CLNXF,"Cellnex Telecom, S.A.",23444500500,5,1.770042194,,12,7,9,9,13,0.21738805,FALSE
3967,EEMMF,E3 Lithium Limited,94882000,4.5,1.803797468,3,5,2,12,11,6,,FALSE
